phone_number,place_id,email,business_name,full_address,street,cid,image,municipality,plus_code,social_media_links,opening_hours,google_map_url,latitude,longitude,reviews_url,average_rating,review_count,website,categories,phones
0703 899 9975,ChIJtUGlPzmSOxARWqR0nmlsO-M,info@abiolaschool.com,Abiola International School,"48, MKO Abiola Crescent, Off Toyin St, Opebi 100281, Ikeja, Lagos, Nigeria","48, MKO Abiola Crescent, Off Toyin Street, Ikeja",16373800071121380442,https://lh3.googleusercontent.com/places/ANJU3DtXRuPannsF8Rzf-aojCWLF9pqEleCY_ACgoNHLiHMSPTr8FpwN9k4stPlArCW3vqRI77qiR0PZQtMaZvSIUc86d_ugJbSfKSs=s1600-w400,"Ikeja, LA 100281",6FR5H9V3+PR,,"Monday: [8:00 AM – 5:00 PM], Tuesday: [8:00 AM – 4:00 PM], Wednesday: [8:00 AM – 4:00 PM], Thursday: [8:00 AM – 4:00 PM], Friday: [8:00 AM – 4:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=16373800071121380442,6.594317000000001,3.3545188,https://search.google.com/local/reviews?placeid=ChIJtUGlPzmSOxARWqR0nmlsO-M&q=Abiola+International+School%2C+48%2C+MKO+Abiola+Crescent%2C+Off+Toyin+St%2C+Opebi+100281%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.8,12,http://www.abiolaschool.com/,"school, primary_school, point_of_interest, establishment",+234 703 899 9975
0802 382 3822,ChIJ1dztRfuNOxARQLCveJIP5Jc,,Roisprings Schools,"Mafoluku Oshodi 102214, Lagos, Nigeria",Lagos,10944890116181569600,https://lh3.googleusercontent.com/places/ANJU3Ds9Q1My51P3ltAefUhKaXot_FOwmj5ETg72GxGWFj_Y2JbUVAN-TXUqEaiVj6PUuSPKqICoq5wvXMtmEjWBoDZzqeGwCteqEyQ=s1600-w400,"Lagos, LA 102214",6FR5H84W+W2,Not Available,"Monday: [6:00 AM – 6:00 PM], Tuesday: [6:00 AM – 6:00 PM], Wednesday: [6:00 AM – 6:00 PM], Thursday: [6:00 AM – 6:00 PM], Friday: [6:00 AM – 6:00 PM], Saturday: [6:00 AM – 6:00 PM], Sunday: [Closed]",https://maps.google.com/?cid=10944890116181569600,6.557313400000001,3.3451221,https://search.google.com/local/reviews?placeid=ChIJ1dztRfuNOxARQLCveJIP5Jc&q=Roisprings+Schools%2C+Mafoluku+Oshodi+102214%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,5,5,,"school, point_of_interest, establishment",+234 802 382 3822
0810 033 4925,ChIJD7N6cJmROxARfZfVIe2y-a4,,YOUNGOLD MONTESSORI SCHOOLS,"1, Michael Akinola Srteet Onipetesi Estate, Idi Mangoro 101233, Lagos, Nigeria","1, Michael Akinola Srteet Onipetesi Estate, Lagos",12608305363345053565,https://lh3.googleusercontent.com/places/ANJU3DvfYo2rszxgw5dWlqQB-ogwoQsFih4pQX9PtS8fHoEU5we0_74Q-xA86Szabek_heukjRG5KFzT_6Zcw_Z2PE3qiwsuXyjb2lA=s1600-w400,"Lagos, LA 101233",6FR5J83F+27,Not Available,Not Available,https://maps.google.com/?cid=12608305363345053565,6.6025201,3.323129599999999,https://search.google.com/local/reviews?placeid=ChIJD7N6cJmROxARfZfVIe2y-a4&q=YOUNGOLD+MONTESSORI+SCHOOLS%2C+1%2C+Michael+Akinola+Srteet+Onipetesi+Estate%2C+Idi+Mangoro+101233%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,5,5,,"primary_school, school, point_of_interest, establishment",+234 810 033 4925
,ChIJla08MHeROxARKYhjhoHUXoU,,Aos Montessori School,"Papa Ashafa 102212, Agege, Lagos, Nigeria",Nigeria,9610352307625756713,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSX1mtYL8f3jCPWwGO9yCiCJlbi8LikmuJMew,"Agege, LA 102212",6FR5J87G+WQ,Not Available,Not Available,https://maps.google.com/?cid=9610352307625756713,6.6147921,3.3269894,https://search.google.com/local/reviews?placeid=ChIJla08MHeROxARKYhjhoHUXoU&q=Aos+Montessori+School%2C+Papa+Ashafa+102212%2C+Agege%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,5,3,,"school, point_of_interest, establishment",
0802 323 8653,ChIJKf9iUSeSOxARLh5Idg6MxgQ,,Raymond Private School,"Yusuf Estate Alakuko 5, 9, Ikeja 101233, Ikeja, Lagos, Nigeria","9, Yusuf Estate Alakuko 5, Ikeja",344116415282290222,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSX1mtYL8f3jCPWwGO9yCiCJlbi8LikmuJMew,"Ikeja, LA 101233",6FR5H8VQ+MJ,Not Available,"Monday: [7:45 AM – 4:00 PM], Tuesday: [7:45 AM – 4:00 PM], Wednesday: [7:45 AM – 4:00 PM], Thursday: [7:45 AM – 4:00 PM], Friday: [7:45 AM – 4:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=344116415282290222,6.594223299999999,3.3390715,https://search.google.com/local/reviews?placeid=ChIJKf9iUSeSOxARLh5Idg6MxgQ&q=Raymond+Private+School%2C+Yusuf+Estate+Alakuko+5%2C+9%2C+Ikeja+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,,,,"school, point_of_interest, establishment",+234 802 323 8653
,ChIJUZNuMlSQOxARTUKdv6gf7HM,,Faith Academy,"J74V+WMF, Idimu Rd, Alimosho 102213, Lagos, Nigeria","J74V+WMF, Idimu Road, Lagos",8353086218495148621,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSX1mtYL8f3jCPWwGO9yCiCJlbi8LikmuJMew,"Lagos, LA 102213",,Not Available,Not Available,https://maps.google.com/?cid=8353086218495148621,6.6073214,3.2941856,https://search.google.com/local/reviews?placeid=ChIJUZNuMlSQOxARTUKdv6gf7HM&q=Faith+Academy%2C+J74V%2BWMF%2C+Idimu+Rd%2C+Alimosho+102213%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,5,6,,"school, point_of_interest, establishment",
0906 313 5544,ChIJAQAAADGSOxARR1u5InL0abs,,Chrisland High School Ikeja,"28 Opebi Rd, Opebi 100281, Lagos, Nigeria","28 Opebi Road, Lagos",13504593728693164871,https://lh3.googleusercontent.com/places/ANJU3DsKXsLXU1-58_vGGUOCXMbP8vUCdmIprqYROlsbCYJrF8Q2i7l0PprD6U6LsAhmYk8yRVpLW3LSRPw3yu9kXbRR3th3hypQnX4=s1600-w400,"Lagos, LA 100281",6FR5H9V5+53,,"Monday: [7:00 AM – 5:00 PM], Tuesday: [7:00 AM – 5:00 PM], Wednesday: [7:00 AM – 5:00 PM], Thursday: [7:00 AM – 5:00 PM], Friday: [7:00 AM – 5:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=13504593728693164871,6.592956300000001,3.3577054,https://search.google.com/local/reviews?placeid=ChIJAQAAADGSOxARR1u5InL0abs&q=Chrisland+High+School+Ikeja%2C+28+Opebi+Rd%2C+Opebi+100281%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.6,342,https://www.chrislandschools.org/chrisland-high-school-ikeja.html,"school, point_of_interest, establishment",+234 906 313 5544
,ChIJcdRl3AqROxAR8cI_ks6BySA,,Oniwaya Secondary School,"J869+W3G, Adebisi Awoshoga St, Dopemu 102212, Lagos, Nigeria","J869+W3G, Adebisi Awoshoga Street, Lagos",2362562203749434097,https://lh3.googleusercontent.com/places/ANJU3Dur4QrkYY8RIfs0TC5TK7RnKJt0Jz9dGLKbuq33joN4CZ0vskYG3ZCShrH0u4NXQepBFXWlAJCa_P1wsEu7hUC4VcqpceLAHao=s1600-w400,"Lagos, LA 102212",,Not Available,"Monday: [7:30 AM – 3:30 PM], Tuesday: [7:30 AM – 3:30 PM], Wednesday: [7:30 AM – 3:30 PM], Thursday: [7:30 AM – 3:30 PM], Friday: [7:30 AM – 1:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=2362562203749434097,6.612307100000001,3.3177035,https://search.google.com/local/reviews?placeid=ChIJcdRl3AqROxAR8cI_ks6BySA&q=Oniwaya+Secondary+School%2C+J869%2BW3G%2C+Adebisi+Awoshoga+St%2C+Dopemu+102212%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.6,5,,"secondary_school, school, point_of_interest, establishment",
01 906 0000,ChIJbRhBvjf0OxAREuu-KQv6qLc,enquiries@lekkibritishschool.org,Lekki British School,"Victoria Arobieke Street Eti-osa 3, Phase 1, Lekki Phase I 101233, Lagos, Lekki, Nigeria","Victoria Arobieke Street Eti-osa 3, Phase 1, Lagos",13234102430880164626,https://lh3.googleusercontent.com/places/ANJU3Dtq8DuuluhCl9E_loPuV9yTU8gm__0CaSccUgnTkVBLQZI_ABru-ah5GAEbaMlVYzCFb7b5vPihI0AFRev6chu0S9Lcpme2gbQ=s1600-w400,"Lagos, Lekki 101233",6FR5CFVC+CV,Facebook:  https://www.facebook.com/lekkibritishschool/   Twitter:  https://www.Twitter.com/lekkibritish/    Instagram:  https://www.Instagram.com/lekkibritishschool/ YouTube_Channel:  https://www.youtube.com/channel/UCc7s1FIN5dh6WHjkVsBQ_iw/  ,"Monday: [7:00 AM – 3:00 PM], Tuesday: [7:00 AM – 4:00 PM], Wednesday: [7:00 AM – 3:00 PM], Thursday: [7:00 AM – 4:00 PM], Friday: [7:00 AM – 3:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=13234102430880164626,6.4435557,3.4721849,https://search.google.com/local/reviews?placeid=ChIJbRhBvjf0OxAREuu-KQv6qLc&q=Lekki+British+School%2C+Victoria+Arobieke+Street+Eti-osa+3%2C+Phase+1%2C+Lekki+Phase+I+101233%2C+Lagos%2C+Lekki%2C+Nigeria&authuser=0&hl=en&gl=US,4.6,40,http://lekkibritishschool.org/,"secondary_school, school, point_of_interest, establishment",+234 1 906 0000
,ChIJR4pdciiSOxARUTMqVK0GRV4,,St. Leodelyn Nursery & Primary School,"H8XR+W4M, Seriki Aro Ave, Ikeja 100001, Lagos, Nigeria","H8XR+W4M, Seriki Aro Avenue, Lagos",6792842954469421905,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSX1mtYL8f3jCPWwGO9yCiCJlbi8LikmuJMew,"Lagos, LA 100001",,Not Available,Not Available,https://maps.google.com/?cid=6792842954469421905,6.599836199999999,3.3402941,https://search.google.com/local/reviews?placeid=ChIJR4pdciiSOxARUTMqVK0GRV4&q=St.+Leodelyn+Nursery+%26+Primary+School%2C+H8XR%2BW4M%2C+Seriki+Aro+Ave%2C+Ikeja+100001%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,,,,"primary_school, school, point_of_interest, establishment",
,ChIJycNBkPaROxARalr6bFQK5Dc,,"Air Force Secondary School (NAF Base, Ikeja)","H8JP+V65, Shogunle 102214, Lagos, Nigeria","H8JP+V65, Lagos",4027355324497943146,https://lh3.googleusercontent.com/places/ANJU3DvDyoXWX5d_LyYYlSiF7HAc9zCRV4-Odk232hFkAQf4h-MZ9eOX8MqOaCEvqAa_esv1iyunF44DzQXpTBlLJYskURbDHTX9Yqg=s1600-w400,"Lagos, LA 102214",,Not Available,"Monday: [7:30 AM – 4:00 PM], Tuesday: [7:30 AM – 4:00 PM], Wednesday: [7:30 AM – 4:00 PM], Thursday: [7:30 AM – 4:00 PM], Friday: [7:30 AM – 1:30 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=4027355324497943146,6.582149900000001,3.3355993,https://search.google.com/local/reviews?placeid=ChIJycNBkPaROxARalr6bFQK5Dc&q=Air+Force+Secondary+School+%28NAF+Base%2C+Ikeja%29%2C+H8JP%2BV65%2C+Shogunle+102214%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4,47,,"school, point_of_interest, establishment",
0818 491 5074,ChIJS-I-8HSROxAR7OSHgak6uFQ,,Jubril Martins Secondary School,"Humani St, Dopemu 102212, Lagos, Nigeria","Humani Street, Lagos",6104693794597758188,https://lh3.googleusercontent.com/places/ANJU3DsUxAzs3aD4x_9TR_Ahgxcncusi6hHa9FFqD8Gx0KSvcleyIp7Akjtw9C4gR4hZslgytjCak80FsfcnCnkJ4qBWEw74PRhYbt4=s1600-w400,"Lagos, LA 102212",6FR5J87C+97,,Not Available,https://maps.google.com/?cid=6104693794597758188,6.6133965,3.320733600000001,https://search.google.com/local/reviews?placeid=ChIJS-I-8HSROxAR7OSHgak6uFQ&q=Jubril+Martins+Secondary+School%2C+Humani+St%2C+Dopemu+102212%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.4,8,https://jubril-martins-secondary-school.business.site/?utm_source=gmb&utm_medium=referral,"secondary_school, school, point_of_interest, establishment",+234 818 491 5074
0802 352 7159,ChIJbTwn0YuNOxARtw4Kk7URFrc,info@royalartsacademy.com.ng,"Royal Arts Academy, Top Film School Nigeria, West Africa","4 Adebisi Close, off Ogunlana Dr, Surulere 100001, Lagos, Nigeria","4 Adebisi Close, off Ogunlana Drive, Lagos",13192751629982109367,https://lh3.googleusercontent.com/places/ANJU3Ds9AciAkRfS97iiVqqspMzk51ddJO8bhc6Md4V7L39Fqos-jzzLtbBcZWM6JvWqCOfuGLdzjZ4-VvexqtyiLyzi4JpP1wGJ1zM=s1600-w400,"Lagos, LA 100001",6FR5G942+QM,Twitter:  https://www.Twitter.com/Ememisong/    ,"Monday: [8:00 AM – 5:00 PM], Tuesday: [8:00 AM – 5:00 PM], Wednesday: [8:00 AM – 5:00 PM], Thursday: [8:00 AM – 5:00 PM], Friday: [8:00 AM – 5:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=13192751629982109367,6.5069375,3.3517091,https://search.google.com/local/reviews?placeid=ChIJbTwn0YuNOxARtw4Kk7URFrc&q=Royal+Arts+Academy%2C+Top+Film+School+Nigeria%2C+West+Africa%2C+4+Adebisi+Close%2C+off+Ogunlana+Dr%2C+Surulere+100001%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.4,49,http://royalartsacademy.com.ng/,"school, point_of_interest, establishment",+234 802 352 7159
0903 422 1270,ChIJ3ev8eHqROxARPZM3LCHGEZ4,,Weavers Nursery and Primary School,"Saratu St, Agege 102212, Lagos, Nigeria","Saratu Street, Lagos",11390102778374755133,https://lh3.googleusercontent.com/places/ANJU3DuXPSmWJM8VJoWr8Usu4fp1OdwxQxNVzVQmIQxcT3RQbKBZ8F2sld8SA6AO1VY8dD-4Z949bZrkSLGf332YQjeAFcLkE5sYfXo=s1600-w400,"Lagos, LA 102212",6FR5J89H+2H,Not Available,"Monday: [7:30 AM – 5:00 PM], Tuesday: [7:30 AM – 5:00 PM], Wednesday: [7:30 AM – 5:00 PM], Thursday: [7:30 AM – 5:00 PM], Friday: [7:30 AM – 5:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=11390102778374755133,6.6175718,3.328897,https://search.google.com/local/reviews?placeid=ChIJ3ev8eHqROxARPZM3LCHGEZ4&q=Weavers+Nursery+and+Primary+School%2C+Saratu+St%2C+Agege+102212%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.8,4,,"school, point_of_interest, establishment",+234 903 422 1270
0810 689 1610,ChIJh2qLxxz1OxARfQBY60WdcAs,,British International School,"Private Estate, 1 Land Bridge Ave, Maroko 106104, Lagos, Nigeria","Private Estate, 1 Land Bridge Avenue, Lagos",824331655435518077,https://lh3.googleusercontent.com/places/ANJU3DttISJDJsX7aO2CgFzof0CuN52tSkGqU5foMWEFOs_iSXHAPlneo1Mc1GzqPTbsIEpWnO1Vn-GUK0mainNkYUlddkx5ixgXzh8=s1600-w400,"Lagos, LA 106104",6FR5CCMX+WM,,"Monday: [8:00 AM – 5:00 PM], Tuesday: [8:00 AM – 5:00 PM], Wednesday: [8:00 AM – 5:00 PM], Thursday: [8:00 AM – 5:00 PM], Friday: [8:00 AM – 5:00 PM], Saturday: [8:00 AM – 5:00 PM], Sunday: [Closed]",https://maps.google.com/?cid=824331655435518077,6.4347921,3.449147,https://search.google.com/local/reviews?placeid=ChIJh2qLxxz1OxARfQBY60WdcAs&q=British+International+School%2C+Private+Estate%2C+1+Land+Bridge+Ave%2C+Maroko+106104%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.3,83,https://bisnigeria.org/,"school, point_of_interest, establishment",+234 810 689 1610
0808 221 1745,ChIJV2dB-SeLOxARchIhhO_LBJ8,info@nislagos.org,Netherlands International School Lagos,"4 Onitana Road, Off Mobolaji Johnson Ave, Ikoyi 106104, Lagos, Nigeria","4 Onitana Road, Off Mobolaji Johnson Avenue, Lagos",11458507581511766642,https://lh3.googleusercontent.com/places/ANJU3Dut8IlDyj9trLOBGOTj9zvTltCz2pWuTn8K_idX8Xl9fuzw1-nqNJoxJmsV7U2wFregc-tUF4UyDm8Y-2C7TEykeCeJVA13ih0=s1600-w400,"Lagos, LA 106104",6FR5FC3H+F6,,"Monday: [7:00 AM – 4:00 PM], Tuesday: [7:00 AM – 4:00 PM], Wednesday: [7:00 AM – 4:00 PM], Thursday: [7:00 AM – 4:00 PM], Friday: [7:00 AM – 4:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=11458507581511766642,6.453697399999999,3.428074699999999,https://search.google.com/local/reviews?placeid=ChIJV2dB-SeLOxARchIhhO_LBJ8&q=Netherlands+International+School+Lagos%2C+4+Onitana+Road%2C+Off+Mobolaji+Johnson+Ave%2C+Ikoyi+106104%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.6,18,http://www.nislagos.org/,"school, point_of_interest, establishment",+234 808 221 1745
0806 221 3013,ChIJ1ccVzSWSOxARJWhW7TfDIhk,,Mitchel Private School,"1 Seidu Ajibowu St, Allen 101233, Lagos, Nigeria","1 Seidu Ajibowu Street, Lagos",1811224645128841253,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSX1mtYL8f3jCPWwGO9yCiCJlbi8LikmuJMew,"Lagos, LA 101233",6FR5H8WV+MR,Not Available,"Monday: [8:00 AM – 5:00 PM], Tuesday: [8:00 AM – 5:00 PM], Wednesday: [8:00 AM – 5:00 PM], Thursday: [8:00 AM – 5:00 PM], Friday: [8:00 AM – 5:00 PM], Saturday: [8:00 AM – 5:00 PM], Sunday: [Closed]",https://maps.google.com/?cid=1811224645128841253,6.5966564,3.3445719,https://search.google.com/local/reviews?placeid=ChIJ1ccVzSWSOxARJWhW7TfDIhk&q=Mitchel+Private+School%2C+1+Seidu+Ajibowu+St%2C+Allen+101233%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,5,3,,"school, point_of_interest, establishment",+234 806 221 3013
0802 303 3206,ChIJuZ9CWqiTOxAR_xDbebpNfK4,,Karis School,"Emmanuel Keshi St, Magodo Gra Phase II 105102, Lagos, Nigeria","Emmanuel Keshi Street, Lagos",12573009723015237887,https://lh3.googleusercontent.com/places/ANJU3Ds48fFUSP8x1IYqXnYwI_kSY1Z2wg_-9d1857HeNjXc_3i8XNAGi5JmkmHZn1DLzJl3_82HkdJ9xWE_qluvPV-H7hLaRh6cXg=s1600-w400,"Lagos, LA 105102",6FR5J99G+FC,,Not Available,https://maps.google.com/?cid=12573009723015237887,6.6186525,3.3760543,https://search.google.com/local/reviews?placeid=ChIJuZ9CWqiTOxAR_xDbebpNfK4&q=Karis+School%2C+Emmanuel+Keshi+St%2C+Magodo+Gra+Phase+II+105102%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.6,37,http://karisschool.net/,"primary_school, school, point_of_interest, establishment",+234 802 303 3206
0803 780 1514,ChIJx0_-DJiTOxARXYTPUAkkzaA,,Crystal School,"634 Tawaliyu Bello Aromire St, Olowora 105102, Lagos, Nigeria","634 Tawaliyu Bello Aromire Street, Lagos",11586957038723236957,https://lh3.googleusercontent.com/places/ANJU3DtDKpPxppjaBH52D4TSsbycW_xFchoqEAXvnOZgT5MB1RMsKbi_KxSb3ZeMFCg_W1TAN9yNbLiUY-HlOWN51PeW6fsAgNSYa_E=s1600-w400,"Lagos, LA 105102",6FR5J9JC+J4,Not Available,Not Available,https://maps.google.com/?cid=11586957038723236957,6.631588899999999,3.370266099999999,https://search.google.com/local/reviews?placeid=ChIJx0_-DJiTOxARXYTPUAkkzaA&q=Crystal+School%2C+634+Tawaliyu+Bello+Aromire+St%2C+Olowora+105102%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,5,1,,"school, point_of_interest, establishment",+234 803 780 1514
,ChIJ-zUcJC-SOxAR1D-9peNTu2U,,Sogunle Primary School,"1 Akintoye Shogunle St, Allen 101233, Ikeja, Lagos, Nigeria","1 Akintoye Shogunle Street, Ikeja",7330545055678939092,https://lh3.googleusercontent.com/places/ANJU3DtpohjLyQeFhx6JvPopCeJwf0uO7kiPvTgZyG9huMDY6fw4AZDj4ZCytmguWh_rrgfislVLZfxP0365RHs2WbQYE0m8fwed7A=s1600-w400,"Ikeja, LA 101233",6FR5J82W+J8,Not Available,"Monday: [8:00 AM – 4:00 PM], Tuesday: [8:00 AM – 4:00 PM], Wednesday: [8:00 AM – 4:00 PM], Thursday: [8:00 AM – 4:00 PM], Friday: [8:00 AM – 4:00 PM], Saturday: [8:00 AM – 4:00 PM], Sunday: [8:00 AM – 4:00 PM]",https://maps.google.com/?cid=7330545055678939092,6.6015147,3.3457673,https://search.google.com/local/reviews?placeid=ChIJ-zUcJC-SOxAR1D-9peNTu2U&q=Sogunle+Primary+School%2C+1+Akintoye+Shogunle+St%2C+Allen+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.5,2,,"primary_school, school, point_of_interest, establishment",
0906 287 1313,ChIJhesc5RaSOxARGSuOZcgsJCI,,GRENVILLE SCHOOLS,"18 Ladoke Akintola Rd, Ikeja GRA 101233, Lagos, Nigeria","18 Ladoke Akintola Road, Lagos",2460140535660030745,https://lh3.googleusercontent.com/places/ANJU3Dt7sndGQdD7RG3l11M4Va67LY_3X-uIadYcxQv_SWkb8p8H4Xs508BsdXOXF_YeiUvYFb0VX3aFM468XWTXxFzEmcGMd48JziQ=s1600-w400,"Lagos, LA 101233",6FR5H9M3+7F,Not Available,"Monday: [8:00 AM – 4:00 PM], Tuesday: [8:00 AM – 4:00 PM], Wednesday: [8:00 AM – 4:00 PM], Thursday: [8:00 AM – 4:00 PM], Friday: [8:00 AM – 4:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=2460140535660030745,6.583236200000001,3.3537075,https://search.google.com/local/reviews?placeid=ChIJhesc5RaSOxARGSuOZcgsJCI&q=GRENVILLE+SCHOOLS%2C+18+Ladoke+Akintola+Rd%2C+Ikeja+GRA+101233%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.7,38,,"school, point_of_interest, establishment",+234 906 287 1313
0803 331 6034,ChIJN87IU0aQOxARvK0pdCTyrQU,,Blazers Schools,"Igbodile St, Idimu 102213, Lagos, Nigeria","Igbodile Street, Lagos",409249379542216124,https://lh3.googleusercontent.com/places/ANJU3DtG3ONWP-C1KkPadzYNaivQ819gQx7WeozSuNGNUXZUcMSUwTzW-ex3ddAXLwbPt7zHy0lM2AIZ-XxGjVOM7jmTYhJop-Q1gs0=s1600-w400,"Lagos, LA 102213",6FR5H7RP+PH,,"Monday: [7:45 AM – 3:00 PM], Tuesday: [7:45 AM – 3:00 PM], Wednesday: [7:45 AM – 3:00 PM], Thursday: [7:45 AM – 3:00 PM], Friday: [7:45 AM – 1:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=409249379542216124,6.591873800000001,3.2864631,https://search.google.com/local/reviews?placeid=ChIJN87IU0aQOxARvK0pdCTyrQU&q=Blazers+Schools%2C+Igbodile+St%2C+Idimu+102213%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,5,3,http://www.blazersschools.com.ng/,"school, point_of_interest, establishment",+234 803 331 6034
0802 315 9919,ChIJH8o8fdOTOxARTTxGtAnF6zo,,Tunwase High School,"22 Akinola Cole Cres, Oba Akran 101233, Ikeja, Lagos, Nigeria","22 Akinola Cole Crescent, Ikeja",4245703719196703821,https://lh3.googleusercontent.com/places/ANJU3Ds1uafB5W4Wdnx_Z5o8LuzYeMhPno1Qtuqp16oRS_RiS8wTb4n6NywoMQJrzG_CqFKYxjZ3qqN-sBKFJJLwUqB_DfhszTR3G4g=s1600-w400,"Ikeja, LA 101233",6FR5J87V+5H,Not Available,"Monday: [8:00 AM – 4:00 PM], Tuesday: [8:00 AM – 4:00 PM], Wednesday: [8:00 AM – 4:00 PM], Thursday: [8:00 AM – 4:00 PM], Friday: [8:00 AM – 4:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=4245703719196703821,6.612989199999999,3.3439951,https://search.google.com/local/reviews?placeid=ChIJH8o8fdOTOxARTTxGtAnF6zo&q=Tunwase+High+School%2C+22+Akinola+Cole+Cres%2C+Oba+Akran+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4,4,,"secondary_school, school, point_of_interest, establishment",+234 802 315 9919
,ChIJOwvBl7aROxARMJ8sFw_3e8E,,Legacy Preparatory School,"69, Legacy High School, 70 Shasha Rd, Egbeda 102213, Lagos, Nigeria","69, Legacy High School, 70 Shasha Road, Lagos",13942008715640872752,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSX1mtYL8f3jCPWwGO9yCiCJlbi8LikmuJMew,"Lagos, LA 102213",6FR5J825+8C,Not Available,Not Available,https://maps.google.com/?cid=13942008715640872752,6.600873299999999,3.308572,https://search.google.com/local/reviews?placeid=ChIJOwvBl7aROxARMJ8sFw_3e8E&q=Legacy+Preparatory+School%2C+69%2C+Legacy+High+School%2C+70+Shasha+Rd%2C+Egbeda+102213%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,,,,"school, point_of_interest, establishment",
0706 043 0697,ChIJzThFnH_AOxARVVRLwHYPPL4,,Wales Schools,"3/5 Unity Close, Aseese, off Lagos - Ibadan Expy, Isheri Olofin 102213, Agege, Lagos, Nigeria","3/5 Unity Close, Aseese, off Lagos - Ibadan Expressway",13707848368515667029,https://lh3.googleusercontent.com/places/ANJU3DurwyexcHxGoSeJVxHjEvFP7z7Vl9uVsvHN4iaISpJ_swRigNy-n0eKa2KIDrcaVG3eX4-9DhUBc5gfGovueopsXaT9ilwVKbA=s1600-w400,"Agege, LA 102213",6FR5H7MP+G6,Not Available,"Monday: [7:00 AM – 5:00 PM], Tuesday: [7:00 AM – 5:00 PM], Wednesday: [7:00 AM – 5:00 PM], Thursday: [7:00 AM – 5:00 PM], Friday: [7:00 AM – 3:00 PM], Saturday: [Closed], Sunday: [Closed]",https://maps.google.com/?cid=13707848368515667029,6.5838208,3.2855185,https://search.google.com/local/reviews?placeid=ChIJzThFnH_AOxARVVRLwHYPPL4&q=Wales+Schools%2C+3%2F5+Unity+Close%2C+Aseese%2C+off+Lagos+-+Ibadan+Expy%2C+Isheri+Olofin+102213%2C+Agege%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.6,9,,"school, point_of_interest, establishment",+234 706 043 0697
